,id,host_id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,price,host_acceptance_rate,host_identity_verified,review_scores_cleanliness,review_scores_value,host_identity_verified_new,host_behavior,number_of_bookings,month,monthly_bookings,Region
187,43780312,292060789,Manningham,-37.76326,145.16854,Entire apartment,Entire home/apt,4,89.0,1.0,t,10.0,10.0,t,Good,285,1,31,North-East
188,10803,38901,Moreland,-37.76651,144.98074,Private room in apartment,Private room,2,31.0,1.0,t,8.0,10.0,t,Good,364,1,31,North
189,232088,1214242,Moreland,-37.71096,144.9518,Entire guesthouse,Entire home/apt,6,99.0,0.88,f,9.0,9.0,f,Average,76,10,31,North
190,394600,485320,Moreland,-37.7691,144.95304,Entire apartment,Entire home/apt,2,107.0,1.0,t,10.0,10.0,t,Good,9,8,9,North
191,405515,1214242,Moreland,-37.70988,144.95131,Entire guesthouse,Entire home/apt,6,99.0,0.88,f,10.0,9.0,f,Average,83,10,31,North
192,448025,2225077,Moreland,-37.7369,144.93298,Private room in house,Private room,4,45.0,0.97,t,7.0,8.0,t,Good,185,3,31,North
193,496502,2453853,Moreland,-37.75571,144.97173,Private room in house,Private room,2,32.0,0.96,t,9.0,10.0,t,Good,318,3,31,North
194,641180,3079228,Moreland,-37.77593,144.96928,Entire guesthouse,Entire home/apt,2,72.0,1.0,t,9.0,10.0,t,Good,85,10,30,North
195,835730,971810,Moreland,-37.75707,144.97,Entire bungalow,Entire home/apt,4,119.0,1.0,t,9.0,10.0,t,Good,213,3,31,North
196,1088321,1214242,Moreland,-37.71037,144.95232,Entire guesthouse,Entire home/apt,5,99.0,0.88,f,10.0,10.0,f,Average,72,10,31,North
197,1328207,7208325,Moreland,-37.7782,144.9674,Entire condominium,Entire home/apt,2,120.0,0.96,t,10.0,10.0,t,Good,293,1,31,North
198,1521505,8018065,Moreland,-37.75386,144.97484,Entire guesthouse,Entire home/apt,2,95.0,1.0,t,10.0,10.0,t,Good,273,1,31,North
199,1547261,3284392,Moreland,-37.7723,144.96026,Entire apartment,Entire home/apt,2,129.0,0.86,t,10.0,10.0,t,Good,279,3,31,North
200,1725821,8968154,Moreland,-37.7493,144.96515,Entire house,Entire home/apt,16,690.0,0.94,t,10.0,9.0,t,Good,21,9,8,North
201,1732959,8904450,Moreland,-37.77656,144.96712,Entire apartment,Entire home/apt,4,210.0,1.0,t,10.0,10.0,t,Good,30,9,19,North
202,1887354,2225077,Moreland,-37.7373,144.93439,Private room in house,Private room,4,38.0,0.97,t,8.0,9.0,t,Good,1,8,1,North
203,1893907,4409445,Moreland,-37.77042,144.96323,Entire house,Entire home/apt,4,190.0,1.0,t,10.0,10.0,t,Good,17,8,12,North
204,2004528,4177728,Moreland,-37.77779,144.96024,Entire apartment,Entire home/apt,5,211.0,1.0,t,9.0,8.0,t,Good,86,10,31,North
205,2160594,2225077,Moreland,-37.73538,144.93425,Private room in house,Private room,4,39.0,0.97,t,8.0,9.0,t,Good,1,8,1,North
206,2405220,12293277,Moreland,-37.77549,144.94862,Entire apartment,Entire home/apt,2,43.0,1.0,t,10.0,10.0,t,Good,2,8,2,North
207,2479306,1214242,Moreland,-37.71093,144.95097,Entire guesthouse,Entire home/apt,3,99.0,0.88,f,9.0,10.0,f,Average,83,10,31,North
208,2509427,2225077,Moreland,-37.73584,144.93236,Private room in guesthouse,Private room,5,32.0,0.97,t,8.0,9.0,t,Good,1,8,1,North
209,2704378,13168139,Moreland,-37.7726,144.9603,Entire apartment,Entire home/apt,2,70.0,0.79,t,10.0,9.0,t,Good,188,3,31,North
210,3023045,5911442,Moreland,-37.76998,144.9634,Private room in apartment,Private room,2,57.0,0.65,t,10.0,10.0,t,Good,41,9,30,North
211,3303708,16685808,Moreland,-37.76853,144.96696,Entire bungalow,Entire home/apt,2,90.0,1.0,t,10.0,10.0,t,Good,41,9,30,North
212,3578881,13627627,Moreland,-37.77289,144.97072,Private room in townhouse,Private room,2,70.0,1.0,t,10.0,10.0,t,Good,133,10,31,North
213,3581362,18037920,Moreland,-37.77478,144.97627,Private room in house,Private room,1,50.0,0.85,f,9.0,9.0,f,Average,1,8,1,North
214,3667038,18597148,Moreland,-37.77592,144.94873,Private room in townhouse,Private room,2,55.0,0.6,t,10.0,10.0,t,Good,1,8,1,North
215,3815322,6706746,Moreland,-37.7551,144.95662,Private room in house,Private room,2,70.0,1.0,t,10.0,10.0,t,Good,2,8,2,North
216,4067923,18037920,Moreland,-37.77332,144.9765,Private room in house,Private room,1,50.0,0.85,f,9.0,9.0,f,Average,1,8,1,North
217,4144312,13840654,Moreland,-37.72226,144.95917,Entire guesthouse,Entire home/apt,1,76.0,0.4,t,10.0,9.0,t,Average,186,3,31,North
218,4159884,18037920,Moreland,-37.77498,144.97793,Private room in house,Private room,2,75.0,0.85,f,9.0,10.0,f,Average,340,1,31,North
219,4318856,19945667,Moreland,-37.77896,144.9679,Entire apartment,Entire home/apt,2,112.0,1.0,f,10.0,10.0,f,Average,365,1,31,North
220,4424207,13627627,Moreland,-37.77112,144.96847,Entire townhouse,Entire home/apt,4,150.0,1.0,t,9.0,10.0,t,Good,365,1,31,North
221,4501051,19616556,Moreland,-37.76476,144.96262,Private room in apartment,Private room,2,50.0,1.0,t,10.0,10.0,t,Good,316,1,31,North
222,4549395,23587298,Moreland,-37.75771,144.9482,Entire house,Entire home/apt,4,155.0,0.33,f,9.0,7.0,f,Bad,0,1,0,North
223,4682337,24213852,Moreland,-37.69966,144.91954,Private room in house,Private room,2,49.0,1.0,f,10.0,10.0,f,Average,274,1,31,North
224,4755207,7771772,Moreland,-37.73845,144.98054,Entire house,Entire home/apt,6,300.0,0.8,t,10.0,10.0,t,Good,365,1,31,North
225,4780963,18037920,Moreland,-37.77294,144.97633,Private room in house,Private room,1,50.0,0.85,f,9.0,10.0,f,Average,276,1,31,North
226,4933548,13755451,Moreland,-37.77631,144.94746,Entire apartment,Entire home/apt,2,86.0,0.96,t,10.0,9.0,t,Good,318,3,31,North
227,4997514,8968154,Moreland,-37.74686,144.96294,Entire house,Entire home/apt,10,500.0,0.94,t,10.0,9.0,t,Good,16,8,6,North
228,5024055,6141974,Moreland,-37.75628,144.95738,Private room in house,Private room,2,60.0,1.0,f,10.0,9.0,f,Average,1,8,1,North
229,5098005,26336840,Moreland,-37.72157,144.96961,Private room in house,Private room,2,35.0,0.83,t,9.0,9.0,t,Good,0,1,0,North
230,5153740,23787702,Moreland,-37.77112,144.96129,Private room in loft,Private room,2,77.0,1.0,t,9.0,10.0,t,Good,115,10,31,North
231,5183418,18597148,Moreland,-37.7749,144.94931,Entire townhouse,Entire home/apt,5,175.0,0.6,t,8.0,9.0,t,Good,186,3,31,North
232,5195601,23637178,Moreland,-37.76332,144.96363,Entire guest suite,Entire home/apt,2,120.0,1.0,t,10.0,10.0,t,Good,318,3,31,North
233,5299684,27451638,Moreland,-37.77593,144.95918,Entire house,Entire home/apt,6,250.0,0.97,t,10.0,10.0,t,Good,8,3,5,North
234,5364711,200780,Moreland,-37.74586,144.96393,Entire guesthouse,Entire home/apt,2,101.0,1.0,t,10.0,10.0,t,Good,1,8,1,North
235,5424684,1533260,Moreland,-37.77776,144.97713,Private room in townhouse,Private room,8,100.0,0.99,t,10.0,9.0,t,Good,365,1,31,North
236,5425415,1533260,Moreland,-37.77927,144.97803,Private room in townhouse,Private room,8,205.71,0.99,t,10.0,10.0,t,Good,365,1,31,North
237,5435294,1533260,Moreland,-37.77882,144.97738,Private room in townhouse,Private room,4,206.0,0.99,t,10.0,10.0,t,Good,365,1,31,North
238,5435349,1533260,Moreland,-37.77809,144.97772,Entire house,Entire home/apt,10,429.0,0.99,t,10.0,9.0,t,Good,365,1,31,North
239,5500960,28533390,Moreland,-37.75792,144.97193,Private room in house,Private room,2,62.0,0.63,t,10.0,10.0,t,Good,41,9,30,North
240,5540359,25481837,Moreland,-37.7092,144.96414,Entire guesthouse,Entire home/apt,4,70.0,1.0,t,10.0,10.0,t,Good,195,3,31,North
241,5618239,1445628,Moreland,-37.76506,144.97206,Entire apartment,Entire home/apt,2,129.0,0.79,t,10.0,10.0,t,Good,365,1,31,North
242,5661998,2994771,Moreland,-37.77233,144.96633,Entire townhouse,Entire home/apt,5,63.0,0.94,t,10.0,10.0,t,Good,365,1,31,North
243,5688428,24213852,Moreland,-37.69915,144.91877,Private room in guesthouse,Private room,2,49.0,1.0,f,10.0,10.0,f,Average,274,1,31,North
244,5818154,6566889,Moreland,-37.77047,144.97867,Private room in bungalow,Private room,1,35.0,0.67,t,10.0,9.0,t,Good,225,3,31,North
245,6769395,1533260,Moreland,-37.77795,144.9773,Entire townhouse,Entire home/apt,10,373.0,0.99,t,9.0,10.0,t,Good,365,1,31,North
246,6800970,4647935,Moreland,-37.76795,144.94859,Entire house,Entire home/apt,7,180.0,0.99,t,10.0,9.0,t,Good,24,9,13,North
247,7053747,5343498,Moreland,-37.7457,144.97534,Entire condominium,Entire home/apt,2,67.0,1.0,t,9.0,10.0,t,Good,133,10,31,North
248,7215097,1175624,Moreland,-37.77303,144.9592,Private room in apartment,Private room,2,38.0,0.82,t,10.0,10.0,t,Good,286,1,31,North
249,7377870,38650254,Moreland,-37.76574,144.94731,Private room in house,Private room,2,40.0,0.6,t,9.0,10.0,t,Good,365,1,31,North
250,7455450,8981517,Moreland,-37.76151,144.97998,Entire apartment,Entire home/apt,2,132.0,0.0,f,10.0,10.0,f,Bad,330,3,31,North
251,7763571,40826446,Moreland,-37.77319,144.97441,Entire house,Entire home/apt,4,250.0,0.29,t,10.0,10.0,t,Average,4,8,2,North
252,7775997,40908292,Moreland,-37.69991,144.9392,Private room in bed and breakfast,Private room,1,30.0,0.67,t,6.0,6.0,t,Good,184,3,31,North
253,7843178,40908292,Moreland,-37.70142,144.94095,Private room in house,Private room,4,35.0,0.67,t,10.0,10.0,t,Good,0,1,0,North
254,8002867,6343037,Moreland,-37.77865,144.97699,Entire guesthouse,Entire home/apt,2,85.0,1.0,t,10.0,10.0,t,Good,12,8,12,North
255,8055173,42544459,Moreland,-37.77502,144.94886,Entire apartment,Entire home/apt,4,160.0,0.64,t,10.0,9.0,t,Good,185,3,31,North
256,8073232,20342847,Moreland,-37.77511,144.97489,Private room in house,Private room,1,32.0,0.0,t,8.0,9.0,t,Average,365,1,31,North
257,8214203,23632,Moreland,-37.75873,144.94464,Private room in apartment,Private room,2,59.0,0.0,t,10.0,10.0,t,Average,316,1,31,North
258,8373129,32465061,Moreland,-37.76502,144.97802,Private room in house,Private room,1,60.0,0.43,t,10.0,10.0,t,Average,1,8,1,North
259,8459927,13760417,Moreland,-37.77291,144.96238,Entire apartment,Entire home/apt,4,130.0,1.0,t,9.0,10.0,t,Good,357,1,31,North
260,8511826,13554817,Moreland,-37.75668,144.96972,Private room in apartment,Private room,2,41.0,0.0,f,9.0,9.0,f,Bad,164,1,31,North
261,8722618,45780618,Moreland,-37.74947,144.95973,Entire bungalow,Entire home/apt,2,80.0,1.0,t,9.0,9.0,t,Good,198,3,31,North
262,8842142,28367253,Moreland,-37.77007,144.97632,Private room in apartment,Private room,2,75.0,0.94,t,10.0,10.0,t,Good,0,1,0,North
263,9098246,25122551,Moreland,-37.77457,144.94862,Entire apartment,Entire home/apt,2,80.71,1.0,t,9.0,10.0,t,Good,0,1,0,North
264,9397464,48740532,Moreland,-37.73523,144.9417,Entire guesthouse,Entire home/apt,5,110.0,1.0,t,10.0,10.0,t,Good,94,7,31,North
265,9545958,45973677,Moreland,-37.77848,144.96796,Entire house,Entire home/apt,6,300.0,0.5,t,10.0,10.0,t,Good,103,10,31,North
266,9595060,49660999,Moreland,-37.76289,144.96167,Entire apartment,Entire home/apt,6,236.0,0.95,t,10.0,10.0,t,Good,29,1,10,North
267,9720592,26809892,Moreland,-37.75361,144.9353,Entire villa,Entire home/apt,2,110.0,1.0,t,9.0,9.0,t,Good,98,7,31,North
268,9733385,7784483,Moreland,-37.76092,144.95829,Private room in house,Private room,1,120.0,0.0,t,9.0,10.0,t,Average,365,1,31,North
269,9871828,50799222,Moreland,-37.70669,144.93233,Private room in house,Private room,2,50.0,1.0,t,10.0,10.0,t,Good,72,10,31,North
270,9927198,51028775,Moreland,-37.75992,144.96703,Entire house,Entire home/apt,3,85.0,0.67,t,10.0,10.0,t,Good,365,1,31,North
271,10238519,35250742,Moreland,-37.74168,144.97811,Private room in apartment,Private room,2,43.0,0.57,t,10.0,10.0,t,Good,0,1,0,North
272,10389900,6509241,Moreland,-37.73532,144.95837,Entire house,Entire home/apt,8,195.0,0.2,t,10.0,10.0,t,Average,212,3,31,North
273,10590181,4180332,Moreland,-37.70353,144.91306,Private room in townhouse,Private room,2,40.0,0.0,t,10.0,10.0,t,Average,106,8,11,North
274,10790200,7974196,Moreland,-37.77075,144.95278,Entire apartment,Entire home/apt,5,100.0,1.0,t,10.0,10.0,t,Good,314,1,31,North
275,10793149,8982010,Moreland,-37.76866,144.98083,Entire apartment,Entire home/apt,2,80.0,0.93,t,10.0,10.0,t,Good,0,1,0,North
276,11395783,28080686,Moreland,-37.75886,144.96965,Entire guesthouse,Entire home/apt,2,77.0,1.0,t,10.0,10.0,t,Good,365,1,31,North
277,11556571,26336840,Moreland,-37.72147,144.96952,Private room in house,Private room,2,30.0,0.83,t,9.0,10.0,t,Good,15,8,11,North
278,11646310,40908292,Moreland,-37.69984,144.9395,Private room in house,Private room,1,23.0,0.67,t,8.0,9.0,t,Good,0,1,0,North
279,12212717,65688696,Moreland,-37.74916,144.94843,Private room in house,Private room,1,45.0,1.0,t,10.0,10.0,t,Good,277,1,31,North
280,12251841,26336840,Moreland,-37.72188,144.97118,Shared room in house,Shared room,2,18.0,0.83,t,9.0,10.0,t,Good,1,8,1,North
281,12327711,32710028,Moreland,-37.77259,144.95424,Private room in apartment,Private room,1,35.0,1.0,t,9.0,10.0,t,Good,293,1,31,North
282,12329587,28479990,Moreland,-37.7524,144.9473,Entire apartment,Entire home/apt,2,125.0,0.97,t,10.0,10.0,t,Good,196,3,31,North
283,12394882,24340607,Moreland,-37.76591,144.94066,Private room in house,Private room,2,500.0,0.75,t,9.0,10.0,t,Good,7,8,7,North
284,12771364,69488382,Moreland,-37.77363,144.97523,Entire house,Entire home/apt,8,175.0,0.97,t,9.0,9.0,t,Good,17,12,7,North
285,13103304,27087726,Moreland,-37.74685,144.96799,Private room in house,Private room,2,46.0,0.5,t,10.0,10.0,t,Good,2,8,2,North
286,13115106,38385497,Moreland,-37.74471,144.97088,Entire house,Entire home/apt,10,250.0,0.75,t,9.0,9.0,t,Good,2,8,2,North
287,13140473,9393857,Moreland,-37.77361,144.95557,Entire house,Entire home/apt,4,110.0,1.0,f,9.0,9.0,f,Average,365,1,31,North
288,13481378,77195409,Moreland,-37.72055,144.92481,Entire house,Entire home/apt,5,99.0,0.71,f,9.0,9.0,f,Average,185,3,31,North
289,13485167,228015,Moreland,-37.7459,144.97958,Entire house,Entire home/apt,4,240.0,0.3,t,10.0,10.0,t,Average,270,3,31,North
290,13733872,75708230,Moreland,-37.76498,144.97307,Private room in apartment,Private room,2,58.0,0.0,t,10.0,9.0,t,Average,277,1,31,North
291,14063197,6154982,Moreland,-37.77601,144.97071,Entire apartment,Entire home/apt,2,105.0,1.0,t,9.0,10.0,t,Good,19,10,13,North
292,14129015,55495802,Moreland,-37.77443,144.95962,Entire apartment,Entire home/apt,8,244.0,0.92,t,10.0,10.0,t,Good,128,10,31,North
293,14285044,84406045,Moreland,-37.73275,144.96009,Private room in house,Private room,3,31.0,0.77,f,9.0,9.0,f,Average,1,8,1,North
294,14721464,2530177,Moreland,-37.75992,144.97237,Private room in townhouse,Private room,2,72.0,0.94,t,9.0,9.0,t,Good,185,3,31,North
295,14967632,5453265,Moreland,-37.77495,144.9848,Entire guesthouse,Entire home/apt,6,160.0,1.0,t,10.0,9.0,t,Good,0,1,0,North
296,15030707,15982258,Moreland,-37.77835,144.97822,Entire apartment,Entire home/apt,2,89.0,1.0,t,10.0,9.0,t,Good,291,1,31,North
297,15046904,9780353,Moreland,-37.76255,144.97493,Private room in house,Private room,2,37.0,0.3,t,8.0,9.0,t,Average,291,1,31,North
298,15099404,34870097,Moreland,-37.77303,144.96055,Entire apartment,Entire home/apt,4,215.0,0.0,t,9.0,9.0,t,Average,277,1,31,North
299,15149172,18186795,Moreland,-37.77084,144.95292,Private room in house,Private room,2,47.0,0.71,t,10.0,10.0,t,Good,1,8,1,North
300,15172334,9780353,Moreland,-37.76214,144.97598,Private room in house,Private room,2,37.0,0.3,t,9.0,9.0,t,Average,286,1,31,North
301,15330784,2225077,Moreland,-37.73558,144.93389,Private room in house,Private room,2,31.0,0.97,t,8.0,10.0,t,Good,0,1,0,North
302,15423850,194608,Moreland,-37.77521,144.95456,Entire apartment,Entire home/apt,2,130.0,0.94,t,10.0,10.0,t,Good,211,3,31,North
303,15457790,49585020,Moreland,-37.77214,144.96027,Entire apartment,Entire home/apt,2,95.0,1.0,t,9.0,10.0,t,Good,364,1,31,North
304,15591060,93569562,Moreland,-37.76711,144.94065,Shared room in house,Shared room,1,26.0,0.92,t,9.0,9.0,t,Good,190,3,31,North
305,15928044,26441589,Moreland,-37.74147,144.93847,Entire apartment,Entire home/apt,3,85.0,0.83,t,10.0,10.0,t,Good,365,1,31,North
306,15985668,38385497,Moreland,-37.74478,144.97239,Entire house,Entire home/apt,7,160.0,0.75,t,10.0,10.0,t,Good,0,1,0,North
307,16042031,90709750,Moreland,-37.7744,144.97556,Entire cottage,Entire home/apt,4,169.0,1.0,t,10.0,10.0,t,Good,137,7,31,North
308,16135693,3572973,Moreland,-37.7777,144.96607,Entire apartment,Entire home/apt,2,114.0,0.75,t,10.0,9.0,t,Good,94,7,31,North
309,16149634,3172599,Moreland,-37.77275,144.95531,Private room in house,Private room,2,50.0,0.95,t,10.0,9.0,t,Good,276,1,31,North
310,16151141,3172599,Moreland,-37.7749,144.95553,Private room in house,Private room,2,52.0,0.95,t,10.0,10.0,t,Good,276,1,31,North
311,16206220,23274288,Moreland,-37.77588,144.95649,Private room in house,Private room,2,77.0,1.0,t,10.0,10.0,t,Good,3,8,3,North
312,16276029,7392630,Moreland,-37.77527,144.95131,Entire house,Entire home/apt,2,123.0,0.33,t,10.0,10.0,t,Average,72,10,31,North
313,16324558,76293224,Moreland,-37.76337,144.97277,Entire house,Entire home/apt,2,110.0,0.91,t,10.0,9.0,t,Good,364,3,31,North
314,16491125,29771557,Moreland,-37.7785,144.97722,Entire apartment,Entire home/apt,4,87.0,0.8,t,9.0,10.0,t,Good,21,8,11,North
315,16507839,102013234,Moreland,-37.76141,144.95881,Private room in house,Private room,2,70.0,0.9,f,10.0,10.0,f,Average,318,3,31,North
316,16696718,110586041,Moreland,-37.72204,144.91825,Private room in townhouse,Private room,2,40.0,1.0,t,10.0,10.0,t,Good,315,1,31,North
317,16885264,14829276,Moreland,-37.76536,144.96342,Entire house,Entire home/apt,4,250.0,0.5,t,10.0,10.0,t,Good,125,7,31,North
318,16900834,7783553,Moreland,-37.7675,144.94072,Private room in bungalow,Private room,2,500.0,0.6,t,10.0,10.0,t,Good,0,1,0,North
319,16932796,7392630,Moreland,-37.77549,144.95199,Private room in house,Private room,1,78.0,0.33,t,10.0,10.0,t,Average,186,3,31,North
320,16978915,47924527,Moreland,-37.76193,144.96672,Private room in apartment,Private room,2,69.0,0.96,f,10.0,10.0,f,Average,278,1,31,North
321,17286394,18065087,Moreland,-37.7359,144.96167,Private room in bungalow,Private room,2,65.0,0.92,t,10.0,10.0,t,Good,185,3,31,North
322,17366248,117259986,Moreland,-37.71222,144.94972,Entire apartment,Entire home/apt,4,70.0,0.96,f,8.0,9.0,f,Average,365,1,31,North
323,17426077,30336364,Moreland,-37.74273,144.97078,Entire guesthouse,Entire home/apt,2,79.0,1.0,t,10.0,10.0,t,Good,245,3,31,North
324,17547937,34647652,Moreland,-37.74493,144.97825,Private room in house,Private room,1,80.0,0.44,t,10.0,10.0,t,Average,35,8,31,North
325,17707891,93569562,Moreland,-37.76655,144.93869,Shared room in house,Shared room,1,28.0,0.92,t,9.0,9.0,t,Good,186,3,31,North
326,17736195,84406045,Moreland,-37.73663,144.9632,Private room in house,Private room,1,35.0,0.77,f,8.0,8.0,f,Average,275,1,31,North
327,17757309,121179149,Moreland,-37.70088,144.90918,Entire townhouse,Entire home/apt,8,130.0,1.0,t,10.0,9.0,t,Good,319,1,31,North
328,17766779,108619303,Moreland,-37.76751,144.96172,Entire guest suite,Entire home/apt,3,121.0,1.0,t,9.0,10.0,t,Good,365,1,31,North
329,17980155,90729398,Moreland,-37.76611,144.96578,Private room in house,Private room,2,51.0,0.47,t,6.0,6.0,t,Average,185,3,31,North
330,17980749,90729398,Moreland,-37.76561,144.96614,Private room in house,Private room,2,44.0,0.47,t,8.0,8.0,t,Average,186,3,31,North
331,17980986,90729398,Moreland,-37.76452,144.96733,Private room in house,Private room,1,44.0,0.47,t,10.0,10.0,t,Average,185,3,31,North
332,17981358,90729398,Moreland,-37.76493,144.96548,Private room in house,Private room,2,44.0,0.47,t,7.0,9.0,t,Average,186,3,31,North
333,17981752,90729398,Moreland,-37.76414,144.96555,Private room in house,Private room,1,37.0,0.47,t,8.0,8.0,t,Average,186,3,31,North
334,17981886,90729398,Moreland,-37.76548,144.96573,Private room in house,Private room,2,41.0,0.47,t,10.0,10.0,t,Average,185,3,31,North
335,17982193,90729398,Moreland,-37.76559,144.96706,Private room in house,Private room,1,44.0,0.47,t,7.0,7.0,t,Average,186,3,31,North
