Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
2021-05-07T00:00:00,65 - 74 Years,5.399707437,0.845,0.715
2021-05-07T00:00:00,75+ Years,5.769939621,0.817,0.699
2021-05-06T00:00:00,<12 Years,7.820693354,0,0
2021-05-06T00:00:00,12 - 15 Years,14.01276604,0.007,0.002
2021-05-06T00:00:00,16 - 17 Years,15.92594925,0.261,0.095
2021-05-06T00:00:00,18 - 24 Years,16.24841783,0.352,0.197
2021-05-06T00:00:00,25 - 39 Years,13.85682481,0.427,0.277
2021-05-06T00:00:00,40 - 49 Years,12.3988603,0.523,0.358
2021-05-06T00:00:00,50 - 64 Years,9.417911671,0.64,0.478
2021-05-06T00:00:00,65 - 74 Years,5.284341761,0.842,0.711
2021-05-06T00:00:00,75+ Years,5.713151637,0.815,0.696
2021-05-05T00:00:00,<12 Years,7.21205362,0,0
2021-05-05T00:00:00,12 - 15 Years,13.13120212,0.007,0.001
2021-05-05T00:00:00,16 - 17 Years,14.77349278,0.255,0.088
2021-05-05T00:00:00,18 - 24 Years,14.5385308,0.347,0.19
2021-05-05T00:00:00,25 - 39 Years,12.57617776,0.423,0.27
2021-05-05T00:00:00,40 - 49 Years,11.11872421,0.518,0.35
2021-05-05T00:00:00,50 - 64 Years,8.409919968,0.635,0.47
2021-05-05T00:00:00,65 - 74 Years,4.602751167,0.836,0.705
2021-05-05T00:00:00,75+ Years,4.91251117,0.81,0.692
2021-05-04T00:00:00,<12 Years,7.747216319,0,0
2021-05-04T00:00:00,12 - 15 Years,13.9222178,0.007,0.001
2021-05-04T00:00:00,16 - 17 Years,15.85187506,0.251,0.084
2021-05-04T00:00:00,18 - 24 Years,15.55491375,0.344,0.186
2021-05-04T00:00:00,25 - 39 Years,13.50938043,0.42,0.266
2021-05-04T00:00:00,40 - 49 Years,11.98785619,0.515,0.345
2021-05-04T00:00:00,50 - 64 Years,9.104843978,0.633,0.464
2021-05-04T00:00:00,65 - 74 Years,5.004834479,0.835,0.703
2021-05-04T00:00:00,75+ Years,5.277777092,0.809,0.69
2021-05-03T00:00:00,<12 Years,8.334140168,0,0
2021-05-03T00:00:00,12 - 15 Years,14.80805287,0.006,0.001
2021-05-03T00:00:00,16 - 17 Years,17.03706198,0.249,0.08
2021-05-03T00:00:00,18 - 24 Years,16.80010104,0.343,0.183
2021-05-03T00:00:00,25 - 39 Years,14.62031589,0.419,0.263
2021-05-03T00:00:00,40 - 49 Years,13.0670963,0.513,0.342
2021-05-03T00:00:00,50 - 64 Years,9.851529724,0.631,0.462
2021-05-03T00:00:00,65 - 74 Years,5.390800528,0.834,0.701
2021-05-03T00:00:00,75+ Years,5.707542947,0.808,0.69
2021-05-02T00:00:00,<12 Years,8.671182601,0,0
2021-05-02T00:00:00,12 - 15 Years,15.40430443,0.006,0.001
2021-05-02T00:00:00,16 - 17 Years,17.86738189,0.245,0.076
2021-05-02T00:00:00,18 - 24 Years,17.6340078,0.34,0.18
2021-05-02T00:00:00,25 - 39 Years,15.18707661,0.417,0.26
2021-05-02T00:00:00,40 - 49 Years,13.50361101,0.511,0.339
2021-05-02T00:00:00,50 - 64 Years,10.20478087,0.629,0.458
2021-05-02T00:00:00,65 - 74 Years,5.553669718,0.833,0.7
2021-05-02T00:00:00,75+ Years,5.812004795,0.808,0.689
2021-05-01T00:00:00,<12 Years,8.846099592,0,0
2021-05-01T00:00:00,12 - 15 Years,15.78358193,0.006,0.001
2021-05-01T00:00:00,16 - 17 Years,18.36006134,0.239,0.071
2021-05-01T00:00:00,18 - 24 Years,17.8008837,0.336,0.175
2021-05-01T00:00:00,25 - 39 Years,15.48766033,0.413,0.255
2021-05-01T00:00:00,40 - 49 Years,13.7760784,0.507,0.333
2021-05-01T00:00:00,50 - 64 Years,10.37550379,0.626,0.451
2021-05-01T00:00:00,65 - 74 Years,5.628742235,0.832,0.697
2021-05-01T00:00:00,75+ Years,5.899640573,0.807,0.687
2021-04-30T00:00:00,<12 Years,8.966280654,0,0
2021-04-30T00:00:00,12 - 15 Years,15.94930228,0.006,0.001
2021-04-30T00:00:00,16 - 17 Years,18.56850264,0.231,0.065
2021-04-30T00:00:00,18 - 24 Years,18.14881758,0.329,0.168
2021-04-30T00:00:00,25 - 39 Years,15.76966864,0.407,0.248
2021-04-30T00:00:00,40 - 49 Years,14.02303518,0.501,0.324
2021-04-30T00:00:00,50 - 64 Years,10.54599968,0.621,0.441
2021-04-30T00:00:00,65 - 74 Years,5.686000935,0.829,0.693
2021-04-30T00:00:00,75+ Years,5.908754694,0.805,0.684
2021-04-29T00:00:00,<12 Years,9.172432822,0,0
2021-04-29T00:00:00,12 - 15 Years,16.34908127,0.005,0.001
2021-04-29T00:00:00,16 - 17 Years,19.19382655,0.224,0.06
2021-04-29T00:00:00,18 - 24 Years,18.86264933,0.324,0.162
2021-04-29T00:00:00,25 - 39 Years,16.39152231,0.403,0.241
2021-04-29T00:00:00,40 - 49 Years,14.64875351,0.496,0.316
2021-04-29T00:00:00,50 - 64 Years,11.02502277,0.616,0.432
2021-04-29T00:00:00,65 - 74 Years,5.97865651,0.826,0.688
2021-04-29T00:00:00,75+ Years,6.185683752,0.803,0.681
2021-04-28T00:00:00,<12 Years,9.28190468,0,0
2021-04-28T00:00:00,12 - 15 Years,16.64806128,0.005,0.001
2021-04-28T00:00:00,16 - 17 Years,19.60898651,0.218,0.055
2021-04-28T00:00:00,18 - 24 Years,19.53157113,0.319,0.156
2021-04-28T00:00:00,25 - 39 Years,16.90698961,0.398,0.236
2021-04-28T00:00:00,40 - 49 Years,15.13168334,0.491,0.309
2021-04-28T00:00:00,50 - 64 Years,11.4007494,0.612,0.424
2021-04-28T00:00:00,65 - 74 Years,6.205570616,0.823,0.684
2021-04-28T00:00:00,75+ Years,6.323797738,0.801,0.678
2021-04-27T00:00:00,<12 Years,9.176002556,0,0
2021-04-27T00:00:00,12 - 15 Years,16.41485687,0.005,0.001
2021-04-27T00:00:00,16 - 17 Years,19.55386153,0.212,0.052
2021-04-27T00:00:00,18 - 24 Years,19.75943,0.315,0.152
2021-04-27T00:00:00,25 - 39 Years,16.90867828,0.394,0.231
2021-04-27T00:00:00,40 - 49 Years,15.03212114,0.487,0.303
2021-04-27T00:00:00,50 - 64 Years,11.36033893,0.608,0.417
2021-04-27T00:00:00,65 - 74 Years,6.057970412,0.822,0.681
2021-04-27T00:00:00,75+ Years,6.206015252,0.799,0.675
2021-04-26T00:00:00,<12 Years,9.367875786,0,0
2021-04-26T00:00:00,12 - 15 Years,16.74288066,0.005,0.001
2021-04-26T00:00:00,16 - 17 Years,20.06204488,0.206,0.049
2021-04-26T00:00:00,18 - 24 Years,20.75501256,0.311,0.15
2021-04-26T00:00:00,25 - 39 Years,17.56704949,0.391,0.228
2021-04-26T00:00:00,40 - 49 Years,15.49875254,0.483,0.3
2021-04-26T00:00:00,50 - 64 Years,11.78215167,0.605,0.412
2021-04-26T00:00:00,65 - 74 Years,6.251377575,0.82,0.679
2021-04-26T00:00:00,75+ Years,6.438775879,0.798,0.674
2021-04-25T00:00:00,<12 Years,9.695696405,0,0
2021-04-25T00:00:00,12 - 15 Years,17.11019896,0.005,0.001
2021-04-25T00:00:00,16 - 17 Years,20.60295868,0.198,0.047
2021-04-25T00:00:00,18 - 24 Years,21.76903183,0.306,0.146
2021-04-25T00:00:00,25 - 39 Years,18.50489601,0.387,0.224
2021-04-25T00:00:00,40 - 49 Years,16.38170275,0.479,0.294
2021-04-25T00:00:00,50 - 64 Years,12.67072814,0.601,0.406
2021-04-25T00:00:00,65 - 74 Years,6.802333507,0.819,0.676
2021-04-25T00:00:00,75+ Years,7.28148152,0.797,0.673
2021-04-24T00:00:00,<12 Years,9.731096272,0,0
2021-04-24T00:00:00,12 - 15 Years,17.10080244,0.004,0.001
2021-04-24T00:00:00,16 - 17 Years,20.77866953,0.189,0.043
2021-04-24T00:00:00,18 - 24 Years,22.02100025,0.3,0.141
2021-04-24T00:00:00,25 - 39 Years,18.69276083,0.381,0.218
2021-04-24T00:00:00,40 - 49 Years,16.56523735,0.473,0.286
2021-04-24T00:00:00,50 - 64 Years,12.87278053,0.596,0.396
2021-04-24T00:00:00,65 - 74 Years,6.865530145,0.816,0.672
2021-04-24T00:00:00,75+ Years,7.398562919,0.796,0.67
2021-04-23T00:00:00,<12 Years,9.869126007,0,0
2021-04-23T00:00:00,12 - 15 Years,17.15888999,0.004,0.001
2021-04-23T00:00:00,16 - 17 Years,21.05946236,0.18,0.039
2021-04-23T00:00:00,18 - 24 Years,22.28478708,0.293,0.136
2021-04-23T00:00:00,25 - 39 Years,18.95344966,0.375,0.212
2021-04-23T00:00:00,40 - 49 Years,16.77676274,0.466,0.278
2021-04-23T00:00:00,50 - 64 Years,13.12500548,0.59,0.384
2021-04-23T00:00:00,65 - 74 Years,6.914730213,0.813,0.667
2021-04-23T00:00:00,75+ Years,7.491106301,0.793,0.666
2021-04-22T00:00:00,<12 Years,10.04047326,0,0
2021-04-22T00:00:00,12 - 15 Years,17.14265965,0.004,0
2021-04-22T00:00:00,16 - 17 Years,21.29718881,0.172,0.036
2021-04-22T00:00:00,18 - 24 Years,22.42566248,0.286,0.131
2021-04-22T00:00:00,25 - 39 Years,19.10817428,0.369,0.206
2021-04-22T00:00:00,40 - 49 Years,16.87207318,0.46,0.27
2021-04-22T00:00:00,50 - 64 Years,13.2271668,0.584,0.373
2021-04-22T00:00:00,65 - 74 Years,6.843474943,0.81,0.661
2021-04-22T00:00:00,75+ Years,7.385943367,0.791,0.662
2021-04-21T00:00:00,<12 Years,10.20706087,0,0
2021-04-21T00:00:00,12 - 15 Years,17.38953171,0.003,0
2021-04-21T00:00:00,16 - 17 Years,21.50390746,0.164,0.033
2021-04-21T00:00:00,18 - 24 Years,22.77643279,0.28,0.127
2021-04-21T00:00:00,25 - 39 Years,19.35472048,0.363,0.201
2021-04-21T00:00:00,40 - 49 Years,17.09777113,0.454,0.263
2021-04-21T00:00:00,50 - 64 Years,13.44374881,0.579,0.363
2021-04-21T00:00:00,65 - 74 Years,6.903702612,0.808,0.656
2021-04-21T00:00:00,75+ Years,7.524057353,0.789,0.659
2021-04-20T00:00:00,<12 Years,10.66071463,0,0
2021-04-20T00:00:00,12 - 15 Years,18.04557928,0.003,0
2021-04-20T00:00:00,16 - 17 Years,22.48065307,0.157,0.031
2021-04-20T00:00:00,18 - 24 Years,24.25609726,0.274,0.124
2021-04-20T00:00:00,25 - 39 Years,20.64296655,0.358,0.197
2021-04-20T00:00:00,40 - 49 Years,18.23157558,0.448,0.257
2021-04-20T00:00:00,50 - 64 Years,14.33391445,0.574,0.355
2021-04-20T00:00:00,65 - 74 Years,7.348623914,0.805,0.651
2021-04-20T00:00:00,75+ Years,8.051274193,0.787,0.656
2021-04-19T00:00:00,<12 Years,10.34985025,0,0
2021-04-19T00:00:00,12 - 15 Years,17.547564,0.003,0
2021-04-19T00:00:00,16 - 17 Years,22.05171188,0.151,0.03
2021-04-19T00:00:00,18 - 24 Years,23.66470421,0.27,0.121
2021-04-19T00:00:00,25 - 39 Years,20.08570461,0.354,0.194
2021-04-19T00:00:00,40 - 49 Years,17.75856653,0.444,0.253
2021-04-19T00:00:00,50 - 64 Years,14.0040469,0.571,0.35
2021-04-19T00:00:00,65 - 74 Years,7.072509741,0.803,0.648
2021-04-19T00:00:00,75+ Years,7.674089805,0.786,0.654
2021-04-18T00:00:00,<12 Years,10.32783689,0,0
2021-04-18T00:00:00,12 - 15 Years,17.53645903,0.003,0
2021-04-18T00:00:00,16 - 17 Years,22.18091103,0.144,0.028
2021-04-18T00:00:00,18 - 24 Years,23.95354606,0.265,0.119
2021-04-18T00:00:00,25 - 39 Years,20.13995321,0.349,0.191
2021-04-18T00:00:00,40 - 49 Years,17.80958773,0.439,0.249
2021-04-18T00:00:00,50 - 64 Years,14.00836037,0.567,0.344
2021-04-18T00:00:00,65 - 74 Years,6.933392308,0.802,0.645
2021-04-18T00:00:00,75+ Years,7.382437936,0.785,0.652
2021-04-17T00:00:00,<12 Years,10.42659955,0,0
2021-04-17T00:00:00,12 - 15 Years,17.71243012,0.002,0
2021-04-17T00:00:00,16 - 17 Years,22.50477025,0.133,0.026
2021-04-17T00:00:00,18 - 24 Years,24.3374079,0.256,0.114
2021-04-17T00:00:00,25 - 39 Years,20.44792487,0.342,0.185
2021-04-17T00:00:00,40 - 49 Years,17.98745331,0.431,0.241
2021-04-17T00:00:00,50 - 64 Years,14.21699649,0.56,0.332
2021-04-17T00:00:00,65 - 74 Years,7.033488997,0.799,0.638
2021-04-17T00:00:00,75+ Years,7.395057488,0.783,0.647
2021-04-16T00:00:00,<12 Years,10.48401278,0,0
2021-04-16T00:00:00,12 - 15 Years,17.88583853,0.002,0
2021-04-16T00:00:00,16 - 17 Years,22.85274664,0.125,0.024
2021-04-16T00:00:00,18 - 24 Years,24.75388854,0.248,0.11
2021-04-16T00:00:00,25 - 39 Years,20.75441894,0.334,0.18
2021-04-16T00:00:00,40 - 49 Years,18.26417245,0.423,0.234
2021-04-16T00:00:00,50 - 64 Years,14.5048644,0.552,0.32
2021-04-16T00:00:00,65 - 74 Years,7.176847816,0.795,0.631
2021-04-16T00:00:00,75+ Years,7.541584509,0.78,0.642
2021-04-15T00:00:00,<12 Years,10.36204685,0,0
2021-04-15T00:00:00,12 - 15 Years,17.92000768,0.002,0
2021-04-15T00:00:00,16 - 17 Years,22.7614459,0.117,0.022
2021-04-15T00:00:00,18 - 24 Years,24.94534673,0.239,0.106
2021-04-15T00:00:00,25 - 39 Years,20.88782407,0.326,0.175
2021-04-15T00:00:00,40 - 49 Years,18.38570212,0.413,0.226
2021-04-15T00:00:00,50 - 64 Years,14.76639738,0.543,0.308
2021-04-15T00:00:00,65 - 74 Years,7.296030738,0.79,0.622
2021-04-15T00:00:00,75+ Years,7.667078943,0.777,0.636
2021-04-14T00:00:00,<12 Years,10.2900572,0,0
2021-04-14T00:00:00,12 - 15 Years,17.84568979,0.002,0
2021-04-14T00:00:00,16 - 17 Years,22.92337551,0.109,0.021
2021-04-14T00:00:00,18 - 24 Years,25.1888059,0.231,0.102
2021-04-14T00:00:00,25 - 39 Years,21.11283969,0.318,0.17
2021-04-14T00:00:00,40 - 49 Years,18.64435126,0.405,0.219
2021-04-14T00:00:00,50 - 64 Years,15.03315194,0.535,0.297
2021-04-14T00:00:00,65 - 74 Years,7.400792952,0.787,0.615
2021-04-14T00:00:00,75+ Years,7.73438322,0.774,0.632
2021-04-13T00:00:00,<12 Years,9.987522201,0,0
2021-04-13T00:00:00,12 - 15 Years,17.4219924,0.002,0
2021-04-13T00:00:00,16 - 17 Years,22.34284064,0.103,0.019
2021-04-13T00:00:00,18 - 24 Years,24.41162749,0.223,0.098
2021-04-13T00:00:00,25 - 39 Years,20.32000792,0.311,0.165
2021-04-13T00:00:00,40 - 49 Years,18.02784509,0.397,0.213
2021-04-13T00:00:00,50 - 64 Years,14.6240526,0.527,0.288
2021-04-13T00:00:00,65 - 74 Years,7.143765011,0.782,0.609
2021-04-13T00:00:00,75+ Years,7.398562919,0.771,0.627
2021-04-12T00:00:00,<12 Years,10.2174726,0,0
2021-04-12T00:00:00,12 - 15 Years,17.86533705,0.002,0
2021-04-12T00:00:00,16 - 17 Years,22.95610597,0.097,0.018
2021-04-12T00:00:00,18 - 24 Years,25.27862579,0.217,0.095
2021-04-12T00:00:00,25 - 39 Years,21.00877524,0.305,0.161
2021-04-12T00:00:00,40 - 49 Years,18.68686893,0.39,0.208
2021-04-12T00:00:00,50 - 64 Years,15.23906376,0.52,0.281
2021-04-12T00:00:00,65 - 74 Years,7.472472361,0.779,0.604
2021-04-12T00:00:00,75+ Years,7.822720084,0.769,0.624
2021-04-11T00:00:00,<12 Years,10.03660605,0,0
2021-04-11T00:00:00,12 - 15 Years,17.56294012,0.002,0
2021-04-11T00:00:00,16 - 17 Years,22.63569206,0.09,0.017
2021-04-11T00:00:00,18 - 24 Years,25.13633217,0.21,0.092
2021-04-11T00:00:00,25 - 39 Years,20.95093821,0.298,0.157
2021-04-11T00:00:00,40 - 49 Years,18.75029111,0.383,0.203
2021-04-11T00:00:00,50 - 64 Years,15.29967947,0.513,0.272
2021-04-11T00:00:00,65 - 74 Years,7.486468932,0.776,0.598
2021-04-11T00:00:00,75+ Years,7.686008271,0.767,0.62
2021-04-10T00:00:00,<12 Years,9.928621582,0,0
2021-04-10T00:00:00,12 - 15 Years,17.32802725,0.001,0
2021-04-10T00:00:00,16 - 17 Years,22.40830155,0.083,0.016
2021-04-10T00:00:00,18 - 24 Years,25.07204004,0.201,0.087
2021-04-10T00:00:00,25 - 39 Years,20.8622829,0.29,0.151
2021-04-10T00:00:00,40 - 49 Years,18.80875291,0.374,0.195
2021-04-10T00:00:00,50 - 64 Years,15.34826286,0.504,0.261
2021-04-10T00:00:00,65 - 74 Years,7.46695856,0.772,0.589
2021-04-10T00:00:00,75+ Years,7.716154978,0.764,0.614
2021-04-09T00:00:00,<12 Years,9.864961316,0,0
2021-04-09T00:00:00,12 - 15 Years,17.1503477,0.001,0
2021-04-09T00:00:00,16 - 17 Years,22.20675086,0.077,0.015
2021-04-09T00:00:00,18 - 24 Years,25.06116711,0.192,0.082
2021-04-09T00:00:00,25 - 39 Years,20.77299434,0.28,0.145
2021-04-09T00:00:00,40 - 49 Years,18.80131231,0.364,0.187
2021-04-09T00:00:00,50 - 64 Years,15.35779792,0.492,0.249
2021-04-09T00:00:00,65 - 74 Years,7.418182631,0.766,0.577
2021-04-09T00:00:00,75+ Years,7.646747442,0.76,0.607
2021-04-08T00:00:00,<12 Years,9.737640786,0,0
2021-04-08T00:00:00,12 - 15 Years,16.84709655,0.001,0
2021-04-08T00:00:00,16 - 17 Years,21.96041114,0.07,0.014
2021-04-08T00:00:00,18 - 24 Years,25.07582193,0.182,0.078
2021-04-08T00:00:00,25 - 39 Years,20.68433903,0.271,0.14
2021-04-08T00:00:00,40 - 49 Years,18.80804428,0.353,0.181
2021-04-08T00:00:00,50 - 64 Years,15.33305217,0.481,0.238
2021-04-08T00:00:00,65 - 74 Years,7.40121709,0.761,0.567
2021-04-08T00:00:00,75+ Years,7.53948125,0.757,0.6
2021-04-07T00:00:00,<12 Years,9.789996892,0,0
2021-04-07T00:00:00,12 - 15 Years,16.75142294,0.001,0
2021-04-07T00:00:00,16 - 17 Years,21.94318459,0.064,0.013
2021-04-07T00:00:00,18 - 24 Years,25.73339806,0.174,0.074
2021-04-07T00:00:00,25 - 39 Years,21.09743055,0.263,0.136
2021-04-07T00:00:00,40 - 49 Years,19.17617641,0.344,0.175
2021-04-07T00:00:00,50 - 64 Years,15.71967602,0.471,0.228
2021-04-07T00:00:00,65 - 74 Years,7.617103594,0.756,0.557
2021-04-07T00:00:00,75+ Years,7.716154978,0.753,0.593
2021-04-06T00:00:00,<12 Years,9.581762379,0,0
2021-04-06T00:00:00,12 - 15 Years,16.3678743,0.001,0
2021-04-06T00:00:00,16 - 17 Years,21.67272769,0.06,0.012
2021-04-06T00:00:00,18 - 24 Years,25.6308143,0.169,0.072
2021-04-06T00:00:00,25 - 39 Years,21.03600509,0.257,0.132
2021-04-06T00:00:00,40 - 49 Years,19.06350459,0.337,0.17
2021-04-06T00:00:00,50 - 64 Years,15.63749291,0.462,0.22
2021-04-06T00:00:00,65 - 74 Years,7.56705525,0.753,0.548
2021-04-06T00:00:00,75+ Years,7.540182336,0.751,0.587
2021-04-05T00:00:00,<12 Years,9.403870609,0,0
2021-04-05T00:00:00,12 - 15 Years,16.07401966,0.001,0
2021-04-05T00:00:00,16 - 17 Years,21.35748175,0.051,0.011
2021-04-05T00:00:00,18 - 24 Years,25.61426853,0.156,0.066
2021-04-05T00:00:00,25 - 39 Years,21.11431728,0.242,0.124
2021-04-05T00:00:00,40 - 49 Years,19.20983623,0.318,0.159
2021-04-05T00:00:00,50 - 64 Years,15.85225871,0.441,0.204
2021-04-05T00:00:00,65 - 74 Years,7.739679625,0.744,0.527
2021-04-05T00:00:00,75+ Years,7.684606098,0.745,0.574
2021-04-04T00:00:00,<12 Years,9.296778574,0,0
2021-04-04T00:00:00,12 - 15 Years,15.78956153,0.001,0
2021-04-04T00:00:00,16 - 17 Years,21.24034118,0.051,0.011
2021-04-04T00:00:00,18 - 24 Years,25.58070425,0.156,0.066
2021-04-04T00:00:00,25 - 39 Years,21.04529279,0.242,0.124
2021-04-04T00:00:00,40 - 49 Years,19.08547205,0.318,0.159
2021-04-04T00:00:00,50 - 64 Years,15.81411848,0.441,0.204
2021-04-04T00:00:00,65 - 74 Years,7.637038105,0.744,0.527
2021-04-04T00:00:00,75+ Years,7.605383355,0.745,0.574
2021-04-03T00:00:00,<12 Years,9.292613883,0,0
2021-04-03T00:00:00,12 - 15 Years,15.7229317,0.001,0
2021-04-03T00:00:00,16 - 17 Years,21.17315762,0.05,0.011
2021-04-03T00:00:00,18 - 24 Years,25.76176224,0.156,0.066
2021-04-03T00:00:00,25 - 39 Years,21.19410705,0.242,0.124
2021-04-03T00:00:00,40 - 49 Years,19.19247485,0.317,0.159
2021-04-03T00:00:00,50 - 64 Years,15.95237681,0.441,0.203
2021-04-03T00:00:00,65 - 74 Years,7.707445098,0.744,0.526
2021-04-03T00:00:00,75+ Years,7.568926871,0.745,0.574
2021-04-02T00:00:00,<12 Years,9.21883937,0,0
2021-04-02T00:00:00,12 - 15 Years,15.69730485,0.001,0
2021-04-02T00:00:00,16 - 17 Years,21.09219281,0.046,0.01
2021-04-02T00:00:00,18 - 24 Years,25.81423596,0.149,0.064
2021-04-02T00:00:00,25 - 39 Years,21.16223336,0.234,0.12
2021-04-02T00:00:00,40 - 49 Years,19.22613467,0.307,0.154
2021-04-02T00:00:00,50 - 64 Years,16.01208442,0.428,0.194
2021-04-02T00:00:00,65 - 74 Years,7.724410639,0.738,0.512
2021-04-02T00:00:00,75+ Years,7.554905147,0.741,0.565
2021-04-01T00:00:00,<12 Years,9.285474414,0,0
2021-04-01T00:00:00,12 - 15 Years,15.73745359,0.001,0
2021-04-01T00:00:00,16 - 17 Years,21.26790367,0.042,0.009
2021-04-01T00:00:00,18 - 24 Years,26.07707732,0.142,0.061
2021-04-01T00:00:00,25 - 39 Years,21.369729,0.226,0.117
2021-04-01T00:00:00,40 - 49 Years,19.34624708,0.297,0.149
2021-04-01T00:00:00,50 - 64 Years,16.28315246,0.415,0.186
2021-04-01T00:00:00,65 - 74 Years,7.87243498,0.73,0.497
2021-04-01T00:00:00,75+ Years,7.775747307,0.735,0.555
2021-03-31T00:00:00,<12 Years,9.626086582,0,0
2021-03-31T00:00:00,12 - 15 Years,16.43792105,0.001,0
2021-03-31T00:00:00,16 - 17 Years,22.13267668,0.039,0.009
2021-03-31T00:00:00,18 - 24 Years,26.46708473,0.137,0.059
2021-03-31T00:00:00,25 - 39 Years,21.93754515,0.22,0.114
2021-03-31T00:00:00,40 - 49 Years,19.95956442,0.288,0.145
2021-03-31T00:00:00,50 - 64 Years,16.90156899,0.404,0.179
2021-03-31T00:00:00,65 - 74 Years,8.210049239,0.725,0.484
2021-03-31T00:00:00,75+ Years,8.23005118,0.731,0.547
2021-03-30T00:00:00,<12 Years,9.713842556,0,0
2021-03-30T00:00:00,12 - 15 Years,16.60193294,0.001,0
2021-03-30T00:00:00,16 - 17 Years,22.24981725,0.036,0.008
2021-03-30T00:00:00,18 - 24 Years,26.56163198,0.133,0.058
2021-03-30T00:00:00,25 - 39 Years,22.07306112,0.215,0.111
2021-03-30T00:00:00,40 - 49 Years,20.14983098,0.282,0.142
2021-03-30T00:00:00,50 - 64 Years,17.15084262,0.396,0.174
2021-03-30T00:00:00,65 - 74 Years,8.435690929,0.72,0.473
2021-03-30T00:00:00,75+ Years,8.480338962,0.728,0.54
2021-03-29T00:00:00,<12 Years,9.704323264,0,0
2021-03-29T00:00:00,12 - 15 Years,16.55324191,0.001,0
2021-03-29T00:00:00,16 - 17 Years,22.30838753,0.035,0.008
2021-03-29T00:00:00,18 - 24 Years,26.57675954,0.13,0.057
2021-03-29T00:00:00,25 - 39 Years,22.08361532,0.212,0.11
2021-03-29T00:00:00,40 - 49 Years,20.17357001,0.278,0.14
2021-03-29T00:00:00,50 - 64 Years,17.31747908,0.39,0.171
2021-03-29T00:00:00,65 - 74 Years,8.576504916,0.718,0.466
2021-03-29T00:00:00,75+ Years,8.644393139,0.726,0.536
2021-03-28T00:00:00,<12 Years,9.813200166,0,0
2021-03-28T00:00:00,12 - 15 Years,16.81805278,0.001,0
2021-03-28T00:00:00,16 - 17 Years,22.5219968,0.032,0.008
2021-03-28T00:00:00,18 - 24 Years,26.78429076,0.126,0.056
2021-03-28T00:00:00,25 - 39 Years,22.2866782,0.207,0.108
2021-03-28T00:00:00,40 - 49 Years,20.48359467,0.272,0.137
2021-03-28T00:00:00,50 - 64 Years,17.65302227,0.382,0.166
2021-03-28T00:00:00,65 - 74 Years,8.937022654,0.714,0.457
2021-03-28T00:00:00,75+ Years,9.078365511,0.724,0.53
2021-03-27T00:00:00,<12 Years,10.00031375,0,0
2021-03-27T00:00:00,12 - 15 Years,17.1324089,0,0
2021-03-27T00:00:00,16 - 17 Years,22.74766466,0.03,0.007
2021-03-27T00:00:00,18 - 24 Years,27.0717144,0.122,0.054
2021-03-27T00:00:00,25 - 39 Years,22.64467678,0.201,0.105
2021-03-27T00:00:00,40 - 49 Years,20.89034701,0.264,0.133
2021-03-27T00:00:00,50 - 64 Years,18.10911581,0.37,0.16
2021-03-27T00:00:00,65 - 74 Years,9.317050763,0.708,0.443
2021-03-27T00:00:00,75+ Years,9.800484322,0.72,0.521
2021-03-26T00:00:00,<12 Years,10.37156614,0,0
2021-03-26T00:00:00,12 - 15 Years,17.62615304,0,0
2021-03-26T00:00:00,16 - 17 Years,23.40399637,0.028,0.007
2021-03-26T00:00:00,18 - 24 Years,27.95998583,0.117,0.052
2021-03-26T00:00:00,25 - 39 Years,23.70389664,0.195,0.102
2021-03-26T00:00:00,40 - 49 Years,21.97631909,0.255,0.129
2021-03-26T00:00:00,50 - 64 Years,19.26490089,0.357,0.155
2021-03-26T00:00:00,65 - 74 Years,10.28239002,0.7,0.428
2021-03-26T00:00:00,75+ Years,11.03439608,0.715,0.511
2021-03-25T00:00:00,<12 Years,10.53666636,0,0
2021-03-25T00:00:00,12 - 15 Years,17.83287636,0,0
2021-03-25T00:00:00,16 - 17 Years,23.51941428,0.025,0.007
2021-03-25T00:00:00,18 - 24 Years,28.09991576,0.112,0.051
2021-03-25T00:00:00,25 - 39 Years,23.99814783,0.189,0.1
2021-03-25T00:00:00,40 - 49 Years,22.42984087,0.246,0.126
2021-03-25T00:00:00,50 - 64 Years,19.77684262,0.343,0.15
2021-03-25T00:00:00,65 - 74 Years,10.79390107,0.692,0.415
2021-03-25T00:00:00,75+ Years,11.78876485,0.709,0.502
2021-03-24T00:00:00,<12 Years,10.35639477,0,0
2021-03-24T00:00:00,12 - 15 Years,17.46555806,0,0
2021-03-24T00:00:00,16 - 17 Years,22.93887941,0.024,0.006
2021-03-24T00:00:00,18 - 24 Years,28.01482323,0.108,0.05
2021-03-24T00:00:00,25 - 39 Years,24.05851787,0.184,0.098
2021-03-24T00:00:00,40 - 49 Years,22.60735213,0.238,0.123
2021-03-24T00:00:00,50 - 64 Years,20.04881876,0.332,0.146
2021-03-24T00:00:00,65 - 74 Years,11.34570528,0.685,0.404
2021-03-24T00:00:00,75+ Years,12.67563893,0.704,0.494
2021-03-23T00:00:00,<12 Years,10.69016494,0,0
2021-03-23T00:00:00,12 - 15 Years,17.97638676,0,0
2021-03-23T00:00:00,16 - 17 Years,23.46601197,0.022,0.006
